Player,Season,G,GS,MP,FGM,FGA,FGP,X3PM,X3PA,X3PP,X2PM,X2PA,X2PP,EFG,FTM,FTA,FTP,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS,X3PAR,FTR,ORBP,DRBP,TRBP,ASTP,STLP,BLKP,TOVP,USG,OWS,DWS,WS,WS48,OBPM,DBPM,BPM,VORP,MIP
Aaron Brooks,2017.0,-4.0,0.0,-2.3000000000000007,-0.8000000000000003,-2.2,0.0020000000000000018,-0.30000000000000004,-0.7000000000000002,0.018000000000000016,-0.7,-1.4999999999999996,-0.006000000000000005,0.01200000000000001,-0.19999999999999996,-0.30000000000000004,0.03400000000000003,0.0,-0.3999999999999999,-0.3999999999999999,-0.7000000000000002,0.0,0.0,-0.19999999999999996,-0.5,-2.0999999999999996,-2.3000000000000007,0.013000000000000012,0.032999999999999974,-0.0030000000000000027,0.2999999999999998,-1.2000000000000002,-0.5,-5.300000000000001,0.0,0.20000000000000007,3.0,-3.6999999999999993,-0.4,-0.19999999999999996,-0.6000000000000001,-0.024,-1.0999999999999999,0.10000000000000009,-1.1,-0.2,0.0
Aaron Brooks,2018.0,-33.0,1.0,-7.9,-0.9999999999999999,-2.3999999999999995,0.0030000000000000027,-0.39999999999999997,-1.0,-0.020000000000000018,-0.6000000000000001,-1.4000000000000001,0.02300000000000002,0.0030000000000000027,-0.2,-0.3,-0.07300000000000006,-0.09999999999999998,-0.5,-0.6000000000000001,-1.2999999999999998,-0.2,-0.1,-0.7,-0.4999999999999999,-2.7,0.3000000000000007,0.0010000000000000009,0.02200000000000002,0.025999999999999995,1.9000000000000004,-0.09999999999999964,0.9000000000000004,-5.6,0.20000000000000018,-0.9,-4.199999999999999,0.6999999999999993,0.30000000000000004,-0.4,-0.19999999999999998,0.017,-0.20000000000000018,-0.10000000000000009,-0.09999999999999964,0.30000000000000004,0.0
Aaron Gordon,2016.0,31.0,29.0,6.899999999999999,1.5,3.0,0.025999999999999968,0.2,0.8,0.024999999999999967,1.3,2.1999999999999997,0.031000000000000028,0.031000000000000028,0.7999999999999999,1.2,-0.052999999999999936,1.0,1.9,2.9,0.9000000000000001,0.4,0.19999999999999996,0.0,0.19999999999999996,3.999999999999999,-10.600000000000001,-0.09199999999999997,-0.09500000000000003,-0.032999999999999974,7.1,2.6000000000000014,4.699999999999999,-11.899999999999999,0.30000000000000004,0.19999999999999973,-3.0,-11.8,-0.5999999999999996,1.2000000000000002,0.6000000000000005,-0.11299999999999999,-7.699999999999999,-1.2999999999999998,-9.0,-1.4,0.0
Aaron Gordon,2017.0,2.0,35.0,4.800000000000001,1.4000000000000004,3.4000000000000004,-0.01899999999999996,0.5,1.4999999999999998,-0.008000000000000007,1.0,1.9000000000000004,-0.0030000000000000027,-0.010000000000000009,0.30000000000000004,0.20000000000000018,0.050999999999999934,-0.5,-0.8999999999999999,-1.4000000000000004,0.2999999999999998,0.0,-0.19999999999999996,0.30000000000000004,0.20000000000000018,3.5,-2.5,-0.01100000000000001,0.064,-0.08200000000000002,-3.7,-7.200000000000001,-5.5,0.1999999999999993,-0.20000000000000018,-1.0,-0.5,2.8000000000000007,-1.2000000000000002,-0.5000000000000002,-1.7000000000000002,-0.06200000000000001,-1.2,-0.7999999999999999,-2.0,-0.7999999999999999,0.0
Aaron Gordon,2018.0,-22.0,-15.0,4.199999999999999,1.5999999999999996,4.1,-0.020000000000000018,1.0,2.6000000000000005,0.04800000000000004,0.5,1.5,-0.031000000000000028,0.0010000000000000009,0.7000000000000002,1.1999999999999997,-0.02100000000000002,0.0,2.8000000000000003,2.8000000000000007,0.3999999999999999,0.19999999999999996,0.30000000000000004,0.7,-0.30000000000000027,4.900000000000002,2.0,0.0,0.08600000000000002,0.009000000000000008,-0.2999999999999998,7.4,3.5999999999999996,1.1999999999999993,0.10000000000000009,0.5,1.5,4.599999999999998,-1.1,0.30000000000000004,-0.8000000000000003,-0.0050000000000000044,1.2,0.09999999999999998,1.3,0.5000000000000001,0.004
Aaron Gordon,2019.0,20.0,21.0,0.8999999999999986,-0.5,-1.5,0.015000000000000013,-0.3999999999999999,-1.5,0.012999999999999956,0.0,0.0,0.0020000000000000018,0.007000000000000006,-0.30000000000000027,-0.6999999999999997,0.03300000000000003,0.19999999999999996,-0.7000000000000002,-0.5,1.4000000000000004,-0.30000000000000004,-0.10000000000000009,0.30000000000000004,0.30000000000000027,-1.6000000000000014,-1.4000000000000004,0.008000000000000007,-0.063,-0.018000000000000016,0.20000000000000018,-3.1000000000000014,-1.5,4.900000000000002,-0.3999999999999999,-0.09999999999999987,2.3000000000000007,-2.8999999999999986,0.9,1.2999999999999998,2.1999999999999997,0.021000000000000005,-0.6000000000000001,0.8999999999999999,0.3,0.5999999999999999,0.0
Aaron Gordon,2020.0,-16.0,-16.0,-1.2999999999999972,-0.5999999999999996,-1.0,-0.01200000000000001,-0.40000000000000013,-0.6000000000000005,-0.04099999999999998,-0.2999999999999998,-0.5,-0.0050000000000000044,-0.02300000000000002,0.0,0.3999999999999999,-0.05699999999999994,0.0,0.20000000000000018,0.2999999999999998,0.0,0.10000000000000009,-0.09999999999999998,-0.5,-0.20000000000000018,-1.5999999999999996,0.0,-0.02200000000000002,-0.02300000000000002,0.04999999999999999,0.2999999999999998,1.9000000000000021,1.0,0.7999999999999972,0.09999999999999987,-0.10000000000000009,-1.9000000000000004,-1.1000000000000014,-0.40000000000000013,-1.0,-1.3999999999999995,-0.006000000000000005,-0.4,-0.19999999999999998,-0.6,-0.7,0.0
Aaron Gray,2011.0,9.0,6.0,3.3000000000000007,0.09999999999999987,-0.20000000000000018,0.05399999999999994,0.0,0.0,0.0,0.09999999999999987,-0.20000000000000018,0.05399999999999994,0.05399999999999994,-0.19999999999999996,-0.09999999999999998,-0.21399999999999997,0.0,0.8000000000000003,0.9000000000000004,-0.29999999999999993,0.0,0.0,0.20000000000000007,0.5999999999999999,-0.19999999999999973,-5.600000000000001,0.014999999999999902,0.0,0.0020000000000000018,-3.299999999999999,2.6999999999999993,-0.1999999999999993,-5.8999999999999995,-0.3999999999999999,-0.8000000000000003,5.899999999999999,-3.299999999999999,-0.2,0.4,0.20000000000000007,-0.04199999999999998,-2.8,0.0,-2.7,-0.4,0.0
Aaron Gray,2012.0,8.0,34.0,3.6000000000000014,0.30000000000000004,0.8999999999999999,-0.04999999999999993,0.0,0.0,0.0,0.30000000000000004,0.8999999999999999,-0.04999999999999993,-0.04999999999999993,0.09999999999999998,0.19999999999999996,0.03200000000000003,0.30000000000000004,1.2999999999999998,1.5,0.19999999999999996,0.10000000000000003,0.0,0.19999999999999996,0.30000000000000027,0.7999999999999998,0.09999999999999964,-0.039999999999999925,0.0,-0.051000000000000045,-1.3000000000000007,2.5,0.6999999999999993,0.7999999999999998,0.3999999999999999,-0.19999999999999996,0.0,0.40000000000000036,-0.19999999999999998,0.5,0.2999999999999998,-0.018000000000000002,0.2999999999999998,0.30000000000000004,0.5,0.0,0.0
Aaron Gray,2013.0,-7.0,-24.0,-4.400000000000002,-0.5999999999999999,-1.1999999999999997,0.017000000000000015,0.0,0.0,0.0,-0.5999999999999999,-1.1999999999999997,0.017000000000000015,0.017000000000000015,0.0,0.0,-0.009000000000000008,-0.5999999999999999,-2.0,-2.5,0.20000000000000007,-0.2,-0.19999999999999998,-0.09999999999999998,-0.6000000000000001,-1.1,-2.0999999999999996,0.018000000000000016,0.0,0.197,-1.1999999999999993,-8.3,-4.9,4.4,-0.8,-0.8999999999999999,2.900000000000002,-0.40000000000000036,0.1,-0.9,-0.8999999999999999,-0.032,-0.2999999999999998,-0.5,-0.7999999999999998,0.0,0.0
Aaron Gray,2014.0,-5.0,-10.0,-2.5999999999999996,-0.40000000000000013,-0.5,-0.09000000000000002,0.0,0.0,0.0,-0.40000000000000013,-0.5,-0.08300000000000002,-0.09000000000000002,-0.2,-0.5,0.027000000000000024,0.0,-0.10000000000000009,-0.20000000000000018,-0.20000000000000007,0.09999999999999998,0.1,-0.09999999999999998,-0.30000000000000004,-0.9999999999999998,-1.2000000000000002,-0.07800000000000001,0.016,-0.16099999999999998,2.299999999999999,2.3000000000000007,2.299999999999999,-0.8000000000000007,0.7,1.0,6.0,-0.5999999999999996,-0.5,0.0,-0.4,-0.034,-1.0000000000000004,0.6000000000000001,-0.40000000000000036,0.09999999999999998,0.0
Aaron Holiday,2020.0,16.0,33.0,11.6,1.4,3.3,0.012999999999999956,0.4,0.7999999999999998,0.05499999999999999,1.0000000000000002,2.5,-0.03200000000000003,0.008000000000000007,0.30000000000000004,0.30000000000000004,0.031000000000000028,0.19999999999999998,0.8,1.0999999999999999,1.7,0.4,-0.09999999999999998,0.5,0.40000000000000013,3.5999999999999996,-0.3000000000000007,0.0030000000000000027,-0.09199999999999997,-0.036000000000000004,0.6,-1.4000000000000004,-0.5,-0.1999999999999993,0.09999999999999987,-0.9,0.5,-3.1999999999999993,0.30000000000000004,0.8999999999999999,1.2000000000000002,-0.0020000000000000018,0.09999999999999987,-0.1,0.0,0.1,0.0
Abdel Nader,2019.0,13.0,0.0,0.5,0.5,0.3999999999999999,0.08699999999999997,0.0,0.20000000000000018,-0.033999999999999975,0.4,0.09999999999999987,0.192,0.08500000000000002,-0.09999999999999998,-0.20000000000000007,0.16000000000000003,-0.09999999999999998,0.5,0.3999999999999999,-0.2,0.0,0.0,-0.29999999999999993,0.20000000000000007,1.0,3.700000000000001,0.08300000000000002,0.029000000000000026,-0.095,-0.7999999999999998,3.6999999999999993,1.1999999999999993,-3.3,-0.09999999999999987,-0.10000000000000009,-6.9,-2.0000000000000018,0.9,0.09999999999999998,1.0,0.076,1.9,0.09999999999999998,2.0999999999999996,0.2,0.0
Abdel Nader,2020.0,-6.0,5.0,4.4,0.7000000000000002,1.2999999999999998,0.04500000000000004,0.4,0.6999999999999997,0.05499999999999999,0.3999999999999999,0.6000000000000001,0.04300000000000004,0.061000000000000054,0.5,0.6,0.02300000000000002,0.09999999999999998,-0.09999999999999987,-0.09999999999999987,0.39999999999999997,0.10000000000000003,0.2,0.4,0.2999999999999998,2.3,2.5,0.06899999999999995,0.021999999999999964,0.08399999999999999,-0.19999999999999996,-5.1,-2.1999999999999993,2.6000000000000005,0.0,0.5,2.700000000000001,1.9000000000000004,0.5,0.0,0.4,0.011999999999999997,2.5,-0.09999999999999998,2.2,0.4,0.0
Acie Law,2011.0,25.0,-1.0,5.199999999999999,0.30000000000000004,0.7000000000000002,-0.03200000000000003,-0.1,0.09999999999999998,-0.146,0.30000000000000004,0.6000000000000001,-0.008000000000000007,-0.04799999999999999,-0.6,-0.5999999999999999,-0.04200000000000004,0.1,0.5,0.5,0.6000000000000001,0.19999999999999996,0.0,0.10000000000000009,0.6,-0.09999999999999964,-6.1,-0.08299999999999996,-0.01899999999999999,-0.30900000000000005,0.5,1.5999999999999996,0.9000000000000004,-1.1999999999999993,-0.09999999999999964,-0.4,1.6999999999999993,-6.0,-0.19999999999999998,0.09999999999999998,-0.19999999999999996,-0.08800000000000001,-2.9,-0.09999999999999998,-3.0,-0.5,0.0
Adreian Payne,2016.0,20.0,-20.0,-13.8,-1.7999999999999998,-4.1000000000000005,-0.04799999999999999,0.2,0.3,0.17000000000000004,-1.9999999999999998,-4.3999999999999995,-0.03799999999999998,-0.01899999999999996,-0.6000000000000001,-0.8999999999999999,0.0020000000000000018,-1.1,-1.8,-2.9999999999999996,-0.30000000000000004,-0.3,-0.09999999999999998,-0.7,-1.2999999999999998,-4.2,-0.3000000000000007,0.06,-0.279,-0.185,2.0999999999999996,7.1,4.9,-2.5999999999999996,-0.5000000000000002,1.0,3.6999999999999993,4.6,-0.6000000000000001,0.2,-0.4,-0.016,-1.3999999999999995,-0.1,-1.4000000000000004,-0.4,0.0
Al Harrington,2011.0,1.0,-12.0,-7.699999999999999,-2.4000000000000004,-5.100000000000001,-0.019000000000000017,-0.2999999999999998,-1.2000000000000002,0.014999999999999958,-2.0999999999999996,-3.8,-0.02300000000000002,0.0,-2.0999999999999996,-2.8000000000000003,-0.02200000000000002,-0.19999999999999996,-0.9000000000000004,-1.0999999999999996,-0.10000000000000009,-0.4,-0.30000000000000004,-0.30000000000000004,-0.10000000000000009,-7.199999999999999,-4.5,-0.019000000000000017,0.08899999999999997,-0.135,0.9000000000000004,0.5,1.0,1.0,-0.19999999999999996,-0.4,2.5999999999999996,-4.5,-1.6,0.19999999999999996,-1.4,-0.017,-1.4,0.5,-0.8999999999999999,-0.5,0.0
Al Harrington,2012.0,-9.0,-2.0,4.699999999999999,1.6000000000000005,2.9000000000000004,0.030000000000000027,0.0,0.20000000000000018,-0.023999999999999966,1.5999999999999996,2.5,0.04600000000000004,0.009000000000000008,0.7,1.1999999999999997,-0.05899999999999994,0.10000000000000009,1.5,1.5999999999999996,0.0,0.4,0.1,0.30000000000000004,0.0,3.6999999999999993,3.0,0.008000000000000007,-0.09399999999999997,0.05500000000000002,-0.5,3.1999999999999993,1.4000000000000004,-1.4000000000000004,0.5,0.0,-1.0999999999999996,2.099999999999998,1.0,0.10000000000000009,1.1,0.027999999999999997,1.1,0.30000000000000004,1.2999999999999998,0.6,0.0
Al Harrington,2014.0,-30.0,-1.0,-12.5,-3.0000000000000004,-6.0,-0.04999999999999999,-0.6000000000000001,-1.8000000000000003,0.007000000000000006,-2.4,-4.199999999999999,-0.07,-0.03400000000000003,-1.0999999999999999,-1.7999999999999998,0.09499999999999997,-0.7000000000000001,-3.1,-3.6999999999999997,-0.5999999999999999,-0.5,-0.2,-0.8,-0.6999999999999997,-7.6,-5.600000000000001,-0.029000000000000026,0.09099999999999997,-0.059,-1.6000000000000005,-5.399999999999999,-3.8000000000000007,0.5,-0.30000000000000004,-0.5,1.700000000000001,-1.6999999999999993,-1.8,-1.1,-2.8000000000000003,-0.05299999999999999,-3.7,-0.19999999999999996,-3.8000000000000003,-1.0,0.0
Al Horford,2011.0,-4.0,-4.0,0.0,0.9000000000000004,1.5,0.006000000000000005,0.0,0.1,-0.5,0.7999999999999998,1.5,0.006000000000000005,0.006000000000000005,-0.7000000000000002,-0.8999999999999999,0.009000000000000008,-0.5,0.0,-0.5999999999999996,1.2000000000000002,0.10000000000000009,-0.10000000000000009,0.0,-0.2999999999999998,1.1000000000000014,1.3000000000000007,-0.007000000000000006,0.003,-0.11500000000000002,-1.4000000000000004,0.3999999999999986,-0.3999999999999986,7.1,0.09999999999999987,-0.10000000000000009,-0.5999999999999996,2.099999999999998,-0.5,-0.19999999999999973,-0.8000000000000007,-0.0040000000000000036,0.7,0.6000000000000001,1.3000000000000003,0.7999999999999998,0.0
Al Horford,2013.0,-3.0,-3.0,2.1000000000000014,1.0999999999999996,2.3000000000000007,-0.014000000000000012,0.0,0.0,0.0,1.1000000000000005,2.299999999999999,-0.013000000000000012,-0.013000000000000012,-0.09999999999999987,0.3999999999999999,-0.15400000000000003,0.20000000000000018,0.5999999999999996,0.8999999999999986,-0.2999999999999998,0.30000000000000004,0.10000000000000009,0.5,-0.2999999999999998,2.099999999999998,-0.8999999999999986,-0.026999999999999913,0.002,-0.00799999999999998,0.0,-0.6999999999999993,-0.3000000000000007,-2.1999999999999993,0.30000000000000004,-0.09999999999999964,0.7000000000000011,2.1000000000000014,-1.7000000000000002,0.39999999999999947,-1.299999999999999,-0.025999999999999995,-1.2,-0.5000000000000001,-1.7000000000000002,-1.1999999999999997,0.0
Al Horford,2014.0,-45.0,-45.0,-4.200000000000003,0.39999999999999947,0.1999999999999993,0.02399999999999991,0.1,0.30000000000000004,-0.136,0.39999999999999947,-0.09999999999999964,0.027999999999999914,0.025999999999999912,0.19999999999999996,0.10000000000000009,0.038000000000000034,-0.30000000000000027,-1.5,-1.799999999999999,-0.6000000000000001,-0.20000000000000007,0.3999999999999999,0.20000000000000018,-0.30000000000000027,1.2000000000000028,2.1999999999999993,0.027999999999999914,0.019999999999999997,0.006000000000000005,-0.1999999999999993,-1.6000000000000014,-0.8999999999999986,-0.10000000000000142,-0.10000000000000009,1.4,1.0,2.8999999999999986,-3.2,-2.8,-6.000000000000001,-0.01200000000000001,0.9000000000000001,0.20000000000000007,1.1,-1.5000000000000002,0.0
Al Horford,2015.0,47.0,47.0,-2.5,-1.3999999999999995,-1.8000000000000007,-0.028999999999999915,0.0,0.09999999999999998,-0.057999999999999996,-1.3999999999999995,-1.9000000000000004,-0.02499999999999991,-0.026999999999999913,-0.6000000000000001,-1.0,0.07699999999999996,-0.5999999999999999,-0.6999999999999993,-1.2000000000000002,0.6000000000000001,0.0,-0.19999999999999996,-0.9000000000000001,-0.2999999999999998,-3.400000000000002,-11.4,-0.04999999999999993,0.303,0.024999999999999994,-7.2,-13.099999999999998,-10.3,-4.899999999999999,-0.4999999999999999,-3.5,2.1999999999999993,-2.8999999999999986,-1.4,-1.1,-2.5,-0.126,-4.2,-3.0,-7.2,-1.6,0.0
Al Horford,2016.0,6.0,6.0,1.6000000000000014,-0.2999999999999998,0.10000000000000142,-0.03300000000000003,1.0,2.6,0.03799999999999998,-1.2999999999999998,-2.5,0.010000000000000009,0.0030000000000000027,-0.09999999999999987,-0.2999999999999998,0.039000000000000035,0.10000000000000009,0.09999999999999964,0.09999999999999964,0.0,-0.09999999999999998,0.19999999999999996,0.0,0.3999999999999999,0.0,8.799999999999999,0.026999999999999913,-0.08500000000000002,-0.10400000000000001,5.5,9.899999999999999,7.9,6.399999999999999,0.4,3.5,-5.699999999999999,-1.1999999999999993,4.800000000000001,4.3,9.1,0.15699999999999997,4.2,3.8000000000000003,8.0,4.3,0.0
Al Horford,2017.0,-14.0,-14.0,0.19999999999999574,-0.9000000000000004,-1.0,-0.03200000000000003,0.19999999999999996,0.5,0.01100000000000001,-1.1000000000000005,-1.5,-0.03300000000000003,-0.020000000000000018,0.30000000000000004,0.3999999999999999,0.0020000000000000018,-0.40000000000000013,-0.09999999999999964,-0.5,1.7999999999999998,0.0,-0.19999999999999996,0.3999999999999999,0.0,-1.1999999999999993,-1.6999999999999993,-0.0119999999999999,0.057999999999999996,0.04600000000000001,-1.3999999999999995,0.40000000000000213,-0.5999999999999996,7.699999999999999,-0.10000000000000009,-0.3999999999999999,3.0,-0.9000000000000021,-1.3000000000000003,-1.7999999999999998,-3.1000000000000005,-0.033999999999999975,0.09999999999999964,-0.5,-0.3999999999999999,-0.8999999999999999,0.0
Al Horford,2018.0,4.0,4.0,-0.6999999999999957,-0.5,-1.3000000000000007,0.016000000000000014,0.0,-0.5,0.07400000000000001,-0.5,-0.8999999999999995,-0.010000000000000009,0.026000000000000023,-0.30000000000000004,-0.30000000000000004,-0.017000000000000015,0.0,0.5,0.6000000000000005,-0.2999999999999998,-0.20000000000000007,-0.19999999999999996,0.10000000000000009,-0.10000000000000009,-1.0999999999999996,-0.09999999999999787,0.02199999999999991,-0.0020000000000000018,-0.010000000000000009,0.09999999999999964,1.5999999999999979,0.8999999999999986,-0.7999999999999972,-0.29999999999999993,-0.30000000000000027,2.299999999999999,-1.3000000000000007,0.3999999999999999,1.0999999999999996,1.5,0.026999999999999996,0.10000000000000009,0.8999999999999999,1.0000000000000004,0.7000000000000002,0.0
Al Horford,2019.0,-4.0,-4.0,-2.6000000000000014,0.6000000000000005,0.09999999999999964,0.04600000000000004,-0.19999999999999996,-0.10000000000000009,-0.069,0.7999999999999998,0.2999999999999998,0.08999999999999997,0.03299999999999992,-0.19999999999999996,-0.30000000000000004,0.03799999999999992,0.40000000000000013,-0.9000000000000004,-0.7000000000000002,-0.5,0.30000000000000004,0.19999999999999996,-0.30000000000000004,0.0,0.6999999999999993,2.599999999999998,0.030000000000000027,-0.01899999999999996,-0.027999999999999997,1.5,-1.8999999999999986,-0.29999999999999893,-2.400000000000002,0.4999999999999999,1.0,-2.299999999999999,0.5,0.5,-0.8999999999999999,-0.2999999999999998,0.015999999999999986,0.8999999999999999,-0.10000000000000009,0.6999999999999993,-0.10000000000000009,0.0
